Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 06/20  05:15:00,22.811762356034446,26.0,23.099414286060213,25.0,23.170401470584448,24.0,23.163536111205083,23.0,22.213049663734335,24.0,23.129347965708067,25.0,21.48551826035923,26.0,0.0,0.0,-0.501133041259381,-0.5132465547538742,-2.1599110205035754,-1.281035108517428,-0.5654576473675221,-0.9865829203921185,-0.6038400332037818 
 06/20  05:30:00,22.781806574520594,26.0,23.066411471088323,25.0,23.13367384672624,24.0,23.13463985280917,23.0,22.181147420518943,24.0,23.101159881012737,25.0,21.46497978297498,26.0,0.0,0.0,-0.5109243820135428,-0.5244372909822844,-2.171949664510288,-1.290989856070463,-0.5739375336076673,-0.9923154545995883,-0.6127588065540264 
 06/20  05:45:00,22.7542946994862,26.0,23.035915187384468,25.0,23.0991511216153,24.0,23.107670092118745,23.0,22.153344273864523,24.0,23.07477736518158,25.0,21.451099972915245,26.0,0.0,0.0,-0.5200138965716747,-0.5349427241846137,-2.183262246259372,-1.2996853420225698,-0.5819268887052993,-0.9958609608810184,-0.6209950082194118 
 06/20  06:00:00,22.72896968648893,26.0,23.00781813360658,25.0,23.066805644086006,24.0,23.082320878493803,23.0,22.129077435308947,24.0,23.049923257894328,25.0,21.44209948669854,26.0,0.0,0.0,-0.5284038805550627,-0.5447983463326208,-2.1938914151336357,-1.3072263306018939,-0.589453105342054,-0.9978348613456441,-0.6285722337939442 
 06/20  06:15:00,22.70126043593517,26.0,22.977578099547433,25.0,23.034641933543696,24.0,23.053124288863522,23.0,22.10204599775868,24.0,23.021362960682858,25.0,21.427103953260108,26.0,0.0,0.0,-0.5389395842084257,-0.5552888829886038,-2.207964814681321,-1.3183860835874388,-0.5993046328365625,-1.0061914780606156,-0.6382444667703544 
 06/20  06:30:00,22.670742725534744,26.0,22.944238289383996,25.0,23.002229003544016,24.0,23.020177014638072,23.0,22.070768084303733,24.0,22.98926868508273,25.0,21.402494929900524,26.0,0.0,0.0,-0.5498307471180189,-0.5656113951746227,-2.222771443100645,-1.330158110013991,-0.609660198279782,-1.017230311847314,-0.6481826776184552 
 06/20  06:45:00,22.643155937018488,26.0,22.930178464277965,25.0,22.979450598805066,24.0,22.990596204515914,23.0,22.043587883758804,24.0,22.960452411987333,25.0,21.40691920187271,26.0,0.0,466.9694930868349,-0.5472583681646374,-0.5698719390059491,-2.2343938926419673,-1.3377304936828491,-0.6178705333990205,-1.0052257478877515,-0.655884844896249 
 06/20  07:00:00,22.621580998177773,25.0,22.945205827782956,24.0,22.969755955419792,24.0,22.96746729832398,24.0,22.025907075619795,22.0,22.937723460602008,25.0,21.46130397993199,23.0,0.0,1091.9563570556168,-0.5392170046092801,-0.571651706634698,-2.2440358653698405,-1.343035565871314,-0.6247387330205679,-0.9811495406127817,-0.6622128254556623 
 06/20  07:15:00,22.619521393368046,25.0,23.873126874370193,24.0,23.94017839231243,24.0,22.964592398323404,24.0,21.99498034174962,22.0,22.934355959726545,25.0,22.044568222356162,23.0,3307.836749794229,1885.4822755395044,-0.3600569904809353,-0.4556713491439294,-2.2444017398425666,-1.3443420378635011,-0.6252928286678892,-0.8421170724337295,-0.661972478621194 
 06/20  07:30:00,22.62336967476198,26.0,25.2405278473861,26.0,23.99543144394025,23.999999999999993,22.967096658848636,26.0,22.02836375573207,24.999999999999993,22.9360594352942,23.999999999999993,22.417343479116145,24.999999999999993,2676.2715455656353,2842.336484134441,-0.09461316479590327,-0.4581880586301298,-2.2414787903108024,-1.3309604602941494,-0.6236149595503848,-0.7325790877248257,-0.6576844464072352 
