Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 01/04  06:15:00,22.66919086472502,24.0,22.568802117949666,24.0,22.625893671989118,24.0,22.932841310192806,24.0,22.052429476753012,24.0,22.940931948703586,24.0,21.567801926624952,24.0,0.0,495.0185314245479,-0.594603008172179,-0.623974597689693,-2.138668565450701,-1.2292729506046507,-0.5454207036257882,-0.896645337285127,-0.6166684534291499 
 01/04  06:30:00,22.686622535620412,24.0,22.556946200576295,24.0,22.60839991341489,24.0,22.951596961010118,24.0,22.077989301585703,24.0,22.95649590970141,24.0,21.63423991009904,24.0,0.0,802.6858270480918,-0.5975291558798517,-0.6287223617863622,-2.1310672022731962,-1.2203641418472777,-0.540939627677865,-0.8758616324768489,-0.6114777698115822 
 01/04  06:45:00,22.715763828258808,24.0,22.5529281702966,24.0,22.598899179647763,24.0,22.98197488493508,24.0,22.11879965315857,24.0,22.98337477252345,24.0,21.721154563755448,24.0,0.0,1382.2528303831805,-0.5974748946709532,-0.6307396540520188,-2.115555429727872,-1.203228076949512,-0.5310605442578527,-0.8439469222499429,-0.6002917396909772 
 01/04  07:00:00,22.76308522243102,24.0,22.559211728084698,24.0,22.60024251278636,24.0,23.03027045016176,24.0,22.181063408144368,24.0,23.02757659359146,24.0,21.837724303470857,24.0,0.0,2101.8334263386964,-0.5942966701465651,-0.629411220921021,-2.093987874492292,-1.1794205712432742,-0.5169651187314811,-0.8040112012477615,-0.5842946853640669 
 01/04  07:15:00,22.821891350188846,24.000000000000004,23.761580223061785,24.000000000000004,23.965695437460667,24.000000000000004,23.092394591361145,24.000000000000004,22.2538993707378,24.000000000000004,23.08606703239569,24.000000000000004,22.458085434864845,24.000000000000004,2611.931440708365,2943.9259615718543,-0.3756663299125875,-0.4389248407279266,-2.060675206973342,-1.1422518568607958,-0.4947265138442236,-0.6578949675864443,-0.559837581607895 
 01/04  07:30:00,22.903498844101975,24.0,23.99559682575943,24.0,23.989999175851402,24.0,23.175825675169058,24.0,22.355639188346583,24.0,23.164826866491353,24.0,22.850185967337357,24.0,2909.829304220435,3896.078617768263,-0.3017840888764923,-0.427310687021195,-2.016757311918412,-1.0925895445731486,-0.4652473929995847,-0.5278412989408885,-0.526782976370863 
 01/04  07:45:00,23.63122131532065,24.0,23.997455460237607,24.0,23.99624459879981,24.0,23.329090412435995,24.0,22.5647888909633,24.0,23.627403113850768,24.0,23.606520950720025,24.0,2943.0958208857664,4766.264965148683,-0.27738417010217115,-0.4322383523613989,-1.958114042567844,-1.024162679674045,-0.37082165077684043,-0.34702654676796835,-0.3840079557917858 
 01/04  08:00:00,23.87740964620953,24.0,23.99639481725199,24.0,23.99585790464517,24.0,23.416654965418687,24.0,22.682135193385967,24.0,23.848669552747616,24.0,23.81221804406282,24.0,3093.9608540531435,5704.226221957842,-0.25645246363579816,-0.41396644948587114,-1.9086163678091776,-0.9647126684029961,-0.307190695910766,-0.2481537658250777,-0.3026747506695852 
 01/04  08:15:00,23.99960582755275,24.0,23.7447124771841,24.0,23.969195293433813,24.0,23.99649951141111,24.0,23.40134121170538,24.0,23.97428670773498,24.0,23.976878015986916,24.0,721.0902865549126,6699.3020365487255,-0.29256912848060823,-0.413345752137181,-1.759780823647876,-0.7927208739506185,-0.25967281868909137,-0.16345160057452404,-0.24702855569719076 
 01/04  08:30:00,24.00013292743529,24.0,23.649841967243137,24.0,23.998331758264218,24.0,24.000061367740088,24.0,23.79247897098554,24.0,23.99965040023453,24.0,23.99903674888929,24.0,1356.1063674660093,7734.055534750188,-0.29166241259227926,-0.3892638994999766,-1.712433869236626,-0.6611859638642087,-0.22568330053962316,-0.10253128239152366,-0.20716143975879586 
 01/04  08:45:00,24.000078367229353,24.0,23.593621829726025,24.0,24.000089321460646,24.0,24.001008306671014,24.0,23.999495262176016,24.0,24.000319331501977,24.0,23.99889225293145,24.0,2193.7238234738156,8608.352486055683,-0.27855357616384163,-0.3603338910442402,-1.6695878838932459,-0.5609744032585045,-0.19044916918839572,-0.04647290233896638,-0.1620262863767344 
 01/04  09:00:00,23.99970545635726,24.0,23.590026157614126,24.0,24.000140932693757,24.0,24.001113656459655,24.0,24.0003786743012,24.0,24.00038869118917,24.0,23.9982129150324,24.0,2951.5689508780497,9488.475904964735,-0.25228857813055594,-0.32451889274519485,-1.6249108391656724,-0.49192774636771747,-0.15058567648950838,0.015443182181558088,-0.1128998252290102 
 01/04  09:15:00,23.99963501607477,24.0,23.97068294137471,24.0,23.994292476427177,24.0,24.000569133409144,24.0,24.00010123066362,24.0,24.000057787903692,24.0,23.99852083286122,24.0,7074.734579123231,10350.434557370569,-0.14306795489218796,-0.28365930961395514,-1.5769737402507447,-0.42256338242676156,-0.11448034971294736,0.08684241474053953,-0.06801597753667683 
 01/04  09:30:00,23.999192989539313,24.0,23.99382350509467,24.0,23.995330431370565,24.0,24.0004190142934,24.0,23.999619786271644,24.0,23.9999625939186,24.0,23.998305234602952,24.0,7904.496219002656,11197.05393365291,-0.10755804798270024,-0.2503873457133454,-1.5267985705885694,-0.3475384649224473,-0.07165175123963032,0.1537656303755884,-0.01559148171510506 
