Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 09/20  05:45:00,22.454115704462215,24.0,22.519133394376368,24.0,22.7338075813841,24.0,22.766064550492672,24.0,21.73737263870767,24.0,22.757863247277673,24.0,20.833099663393345,24.0,0.0,0.0,-0.6567858845731648,-0.608432988667213,-2.233803838168576,-1.3734670380503744,-0.6153435153175946,-1.2014965325027889,-0.7021998741384831 
 09/20  06:00:00,22.42645610966031,24.0,22.4948678250099,24.0,22.696674263359718,24.0,22.742109607624638,24.0,21.713658450492563,24.0,22.732864687618466,24.0,20.84031946838665,24.0,0.0,214.22126070052173,-0.6632572877632409,-0.61919930938631,-2.243029053855158,-1.3796740007923987,-0.6223665912529659,-1.195680988266391,-0.7099413982267381 
 09/20  06:15:00,22.398413685528922,24.0,22.47085112888074,24.0,22.661440219335024,24.0,22.71603330550621,24.0,21.690919875971137,24.0,22.705798348511653,24.0,20.84912325064215,24.0,0.0,395.0879672724871,-0.6711216661913022,-0.629950106723456,-2.2548553195124,-1.3883199175272034,-0.6311368390568857,-1.1944759797746909,-0.7190565899739326 
 09/20  06:30:00,22.371083533767145,24.0,22.44715717746901,24.0,22.629551073435085,24.0,22.689490872472515,24.0,21.668809247502043,24.0,22.678407700959312,24.0,20.854168660762497,24.0,0.0,670.0217742365849,-0.6781504396948709,-0.6393145231536344,-2.265916987261266,-1.395674754977506,-0.6393637108411981,-1.193430622669683,-0.7272538045148027 
 09/20  06:45:00,22.350631303917346,24.0,22.429915033778084,24.0,22.605031197920148,24.0,22.669416831727702,24.0,21.655397116933507,24.0,22.65736814338767,24.0,20.867786462292642,24.0,0.0,1264.0953290345335,-0.6820442306977336,-0.64597445626535,-2.273487076685823,-1.3985310516119027,-0.6451874789278657,-1.1860389126650148,-0.7326250967470155 
 09/20  07:00:00,22.342424745287964,24.0,22.425335068518706,24.0,22.591906671720828,24.0,22.660775405880706,24.0,21.65891433697082,24.0,22.647354112112914,24.0,20.905668114246694,24.0,0.0,2020.5621208926189,-0.6818025529332028,-0.6489937923235153,-2.2765245666812715,-1.395086915985447,-0.647891192044796,-1.1699397316084599,-0.7343044640119162 
 09/20  07:15:00,22.354497856217876,24.0,23.7140919939229,24.0,23.98468631462415,24.0,22.671248785599992,24.0,21.685976766169738,24.0,22.656171030015134,24.0,21.483645769951522,24.0,2337.1105294571707,2925.1840325997637,-0.4495607343430299,-0.4547750710283499,-2.2714483191415917,-1.3816295790741775,-0.6449737981788011,-1.0370923807758927,-0.7295877305214218 
 09/20  07:30:00,22.378548921584944,24.0,23.99735891134399,24.0,23.992217363237103,24.0,22.69224626641124,24.0,21.72997525046469,24.0,22.675127958809988,24.0,21.79763193393496,24.0,2595.4146072757912,3962.6435105354517,-0.3677590735611168,-0.4461655758214047,-2.2607629508040703,-1.3609062826660512,-0.6381988168004243,-0.9433273859110365,-0.7200284988320592 
 09/20  07:45:00,23.006838274712422,24.0,23.997731207201813,24.0,23.994380575906447,24.0,22.739849697505576,24.0,21.829923404009342,24.0,23.02952492790195,24.0,22.40012864941611,24.0,2530.2580250413776,4935.812745370655,-0.33673826769354404,-0.4537175109470993,-2.241075371634211,-1.3263485760200757,-0.5733472226102252,-0.8075237742566495,-0.6052537086521754 
 09/20  08:00:00,23.695464198100193,24.0,23.997182006299045,24.0,23.99550643897407,24.0,22.80311915901071,24.0,21.951081177163722,24.0,23.36861001240449,24.0,22.79459847788261,24.0,2524.9462123387584,5963.143029853513,-0.3110480726351635,-0.4458638853437422,-2.2142177527765203,-1.282700990751557,-0.49876460733241273,-0.6925521788723988,-0.46278394152554203 
 09/20  08:15:00,23.796742723829407,24.0,23.64296151636988,24.0,23.908787734307428,24.0,23.774873983185444,24.0,22.618727933555967,24.0,23.450262062425576,24.0,22.991137261719743,24.0,61.789809866821244,7020.553885867022,-0.361934269343324,-0.4541479892106322,-1.9943287261583669,-1.1260385501206553,-0.4659720130691334,-0.6040004395785167,-0.41559425889950596 
