Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 06/20  20:15:00,23.370297357437394,24.0,23.664561076838076,24.0,23.84303081777369,24.0,23.507479352603667,24.0,23.21662549770408,24.0,23.53451982906752,24.0,22.892188891162636,24.0,0.0,0.0,-0.2716393899772704,-0.2806752548624188,-1.9354184571225455,-0.8024003820331314,-0.2661099249180531,-0.48305423742211145,-0.3212275682814602 
 06/20  20:30:00,23.337487624916363,24.0,23.628424190379043,24.0,23.801278344639226,24.0,23.47899839250252,24.0,23.164758722395828,24.0,23.506066843049037,24.0,22.822136882836265,24.0,0.0,0.0,-0.28252525181436156,-0.2929940251632146,-1.9472219312942143,-0.8176884088269422,-0.2745769343995623,-0.5027369879083701,-0.33096406851226146 
 06/20  20:45:00,23.30502976856354,24.0,23.59312832328436,24.0,23.76048853917507,24.0,23.45041470329676,24.0,23.115780679978798,24.0,23.4774697651603,24.0,22.75809965963092,24.0,0.0,0.0,-0.2932409506543639,-0.30510014806945007,-1.9590550701789013,-0.8338207181108337,-0.2830743581536111,-0.5211679494394145,-0.3406205308317687 
 06/20  21:00:00,23.272512961988472,24.0,23.55790335012434,24.0,23.72008966378649,24.0,23.42157340716224,24.0,23.06821111613026,24.0,23.448629123153626,24.0,22.698476125651943,24.0,0.0,0.0,-0.3038749116029278,-0.31704465134565973,-1.9709159897586264,-0.8494698856261163,-0.2915939702772509,-0.5386206236153013,-0.3502292492512018 
 06/20  21:15:00,23.24075832880807,24.0,23.52327436706714,24.0,23.680393293030274,24.0,23.393511184102913,24.0,23.022506078617184,24.0,23.420547934586565,24.0,22.643379391653372,24.0,0.0,0.0,-0.31405765086749665,-0.32862551276469204,-1.9822058762583599,-0.8640991927421638,-0.2997274937172653,-0.554234696021189,-0.359400260294589 
 06/20  21:30:00,23.210203026255957,24.0,23.489628645997858,24.0,23.641767389899215,24.0,23.366555630271147,24.0,22.979079657534072,24.0,23.393515335643563,24.0,22.59258590532302,24.0,0.0,0.0,-0.32399404276032107,-0.3399164688817297,-1.9931711945625372,-0.8780678067226457,-0.30764168738786535,-0.5673456222185351,-0.3682869549609844 
 06/20  21:45:00,23.180838908746967,24.0,23.457005231296293,24.0,23.604407160436576,24.0,23.34051310410764,24.0,22.93792685686453,24.0,23.367327420175265,24.0,22.54543624487508,24.0,0.0,0.0,-0.3336535776498175,-0.35085180166133434,-2.0038216555062656,-0.8913520288994173,-0.31534691506420703,-0.580890376328602,-0.37686072278625077 
 06/20  22:00:00,23.152580069199253,24.0,23.42533559289293,24.0,23.568406048389516,24.0,23.315215045684894,24.0,22.898905297934924,24.0,23.34182726021487,24.0,22.501349559039692,24.0,0.0,0.0,-0.34303647192402736,-0.3614026929795181,-2.014179879255754,-0.9039658132705782,-0.32285758688860144,-0.5935714171109124,-0.38512123103364054 
 06/20  22:15:00,23.1230769299963,24.0,23.392226718775667,24.0,23.5326611418115,24.0,23.28779293931878,24.0,22.858651913659365,24.0,23.314265189968467,24.0,22.45418033216395,24.0,0.0,0.0,-0.35364243383244476,-0.37225345255526776,-2.0263300092190035,-0.9183944971253567,-0.3315822516630539,-0.6096539845483261,-0.39444923796344333 
 06/20  22:30:00,23.091962541061,24.0,23.357120855329757,24.0,23.49686598283537,24.0,23.258164201245076,24.0,22.816178514036658,24.0,23.284613148254206,24.0,22.401784383792698,24.0,0.0,0.0,-0.36453542393670446,-0.3830149111397374,-2.0389567621912783,-0.9331241109449419,-0.34063465181392777,-0.6266906121168987,-0.4039874955844037 
 06/20  22:45:00,23.05992753948032,24.0,23.32068877335827,24.0,23.46104112492961,24.0,23.227496011290114,24.0,22.77224661096443,24.0,23.254007470339268,24.0,22.34565376228705,24.0,0.0,0.0,-0.37570313272914835,-0.3938094366984843,-2.051917799889363,-0.948145770767599,-0.3499123296816484,-0.6443884526912658,-0.41373442833031704 
 06/20  23:00:00,23.02728465072303,24.0,23.2834695014695,24.0,23.42492576663162,24.0,23.196309987873647,24.0,22.727518602997236,24.0,23.22291324507298,24.0,22.287656947553966,24.0,0.0,0.0,-0.3871223486935856,-0.4047638477119091,-2.065167819489018,-0.9634612152031536,-0.3593898504803084,-0.6625560472575517,-0.4237153006904134 
 06/20  23:15:00,22.99455043308346,24.0,23.246387536433566,24.0,23.388467909460573,24.0,23.165385141407423,24.0,22.682975710116924,24.0,23.192057734652295,24.0,22.230236601486734,24.0,0.0,0.0,-0.3983873862789813,-0.4158567271524405,-2.0781941427634867,-0.9785289554068838,-0.36876658776956933,-0.6800801216776866,-0.4336967496268265 
 06/20  23:30:00,22.961418890527426,24.0,23.209384341009198,24.0,23.351326090359333,24.0,23.134329482656135,24.0,22.63849272980871,24.0,23.161039686256263,24.0,22.173799177010654,24.0,0.0,0.0,-0.40977657970751036,-0.4272139176006628,-2.0914336347125495,-0.9937732050864122,-0.37829726922972257,-0.6975776667926239,-0.4439056914640754 
 06/20  23:45:00,22.92735530548134,24.0,23.17193089079673,24.0,23.31318062879652,24.0,23.102474844910844,24.0,22.593415469594632,24.0,23.129213381306087,24.0,22.117479225920313,24.0,0.0,0.0,-0.4213555516617184,-0.4388668049269573,-2.1050103851541895,-1.009295185986947,-0.38806937488140425,-0.7152009621881669,-0.4544092391290946 
 06/20  24:00:00,22.89212463745129,24.0,23.133667718109283,24.0,23.273961945869537,24.0,23.069574009207034,24.0,22.547292985579844,24.0,23.096354707459202,24.0,22.060458258495732,24.0,0.0,0.0,-0.43316513366772075,-0.45080794257993184,-2.1189624777581386,-1.025151285702861,-0.39810785159494005,-0.733053593042472,-0.46522924894780443 
 06/21  00:15:00,22.857236507665277,24.0,23.09597021573211,24.0,23.23449176037182,24.0,23.03748184187549,24.0,22.50209815019275,24.0,23.064260271527136,24.0,22.00616647332604,24.0,0.0,0.0,-0.4443292598874831,-0.4625930757095594,-2.1320315704635124,-1.039852558326575,-0.4075582889196866,-0.7485853574706588,-0.4755250363526199 
 06/21  00:30:00,22.82307412227548,24.0,23.059257644907802,24.0,23.195086453388498,24.0,23.00643615474624,24.0,22.4585107638082,24.0,23.033133659152252,24.0,21.95586324801237,24.0,0.0,0.0,-0.45537034532462173,-0.4744313515379393,-2.1449229461695247,-1.054283163756634,-0.4168941391277235,-0.7632967321709541,-0.4843586003618579 
 06/21  00:45:00,22.789288842539438,24.0,23.023209577156248,24.0,23.155762925087004,24.0,22.975804598411884,24.0,22.416105822465614,24.0,23.002353892331293,24.0,21.908604510714326,24.0,0.0,0.0,-0.4662771168855568,-0.48624611598923145,-2.157705373790689,-1.0684449123075108,-0.4261664303502054,-0.7773630839578598,-0.4945221534925416 
 06/21  01:00:00,22.755682173489742,24.0,22.98755259432279,24.0,23.11664305430039,24.0,22.945264592571654,24.0,22.374458088591773,24.0,22.971625924720573,24.0,21.863200766385795,24.0,0.0,0.0,-0.47705438185986565,-0.4979717565842433,-2.1704094413803023,-1.0823513280982016,-0.43539428956814247,-0.7909239257320083,-0.5046089069910524 
 06/21  01:15:00,22.72157103014304,24.0,22.951502563759515,24.0,23.07760348289817,24.0,22.91396581972922,24.0,22.332346613471366,24.0,22.94015355332985,24.0,21.8169243929613,24.0,0.0,0.0,-0.48817213732776454,-0.5097635734843416,-2.1836803573953936,-1.09684138130369,-0.4450095489257041,-0.8055814725218962,-0.5150402809717676 
 06/21  01:30:00,22.687090326322792,24.0,22.91505701492264,24.0,23.03880136707841,24.0,22.88214276727579,24.0,22.289658774479207,24.0,22.90818608404358,24.0,21.769104541665573,24.0,0.0,0.0,-0.4992952011945199,-0.521445872638679,-2.1970247250108104,-1.1113430482233366,-0.4546771889925967,-0.8204357265349507,-0.5254820428469243 
 06/21  01:45:00,22.65268647821972,24.0,22.8786130488025,24.0,23.000430824183233,24.0,22.850360437115242,24.0,22.246939557135757,24.0,22.876268545967704,24.0,21.720595386330707,24.0,0.0,0.0,-0.5103770309967719,-0.5330071743672692,-2.2103368339651426,-1.125774330840048,-0.46291679416259246,-0.8353130445398429,-0.5358813496700855 
 06/21  02:00:00,22.618575773009525,24.0,22.84243802780383,24.0,22.962515497741826,24.0,22.81884663599524,24.0,22.204615106723576,24.0,22.844606397342577,24.0,21.672309549500163,24.0,0.0,0.0,-0.5213897550912852,-0.544460572037343,-2.2235797402999746,-1.1400842263065258,-0.4725086215665652,-0.8500903783161706,-0.5462184244936813 
 06/21  02:15:00,22.585291703897205,24.0,22.807121247058518,24.0,22.925206652890346,24.0,22.7881738873896,24.0,22.163747350397735,24.0,22.81373456024785,24.0,21.626558905321197,24.0,0.0,0.0,-0.5319857488598561,-0.555675253523646,-2.2363131061403676,-1.1535653186136183,-0.4817581517511486,-0.8633837908876676,-0.5561732221083169 
 06/21  02:30:00,22.552774907998227,24.0,22.772678567889763,24.0,22.888444777362896,24.0,22.758193021220105,24.0,22.1244787316628,24.0,22.78349929271777,24.0,21.583904679683375,24.0,0.0,0.0,-0.5409911341625917,-0.5667627076374366,-2.248866431396448,-1.1666682275890194,-0.49088940259437885,-0.8759707679276456,-0.5659763705260531 
 06/21  02:45:00,22.520766205860816,24.0,22.738859356159512,24.0,22.852160260377897,24.0,22.728573600938333,24.0,22.086425948794805,24.0,22.753588663642095,24.0,21.543610764739455,24.0,0.0,0.0,-0.551239709508305,-0.5762976210398071,-2.2612892218485765,-1.1794402692939592,-0.49993576522368693,-0.8880077890691421,-0.5756471993644289 
