Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 12/19  21:00:00,24.282693078440193,24.0,24.08809653750474,24.0,24.149200084807326,24.0,24.318983868467765,24.0,23.984790462820058,24.0,24.348154263262142,24.0,23.75925769998006,24.0,0.0,0.0,-0.11459811546429893,-0.16950961232693873,-1.534305091014353,-0.5269745052218189,-0.07714614649986526,-0.2750221302611589,-0.08705784349469112 
 12/19  21:15:00,24.23064341490257,24.0,24.04019417823808,24.0,24.106528598103644,24.0,24.274629527333975,24.0,23.909660460849953,24.0,24.30483268655546,24.0,23.640064259958297,24.0,0.0,0.0,-0.12848569654910488,-0.18200860204986624,-1.5523657841326055,-0.5509655448600665,-0.08987642449920241,-0.30891701116262416,-0.10237262187729913 
 12/19  21:30:00,24.177916261058304,24.0,23.9920538716407,24.0,24.061867684072876,24.0,24.22956455974786,24.0,23.83482841298717,24.0,24.26041589790784,24.0,23.528059804889185,24.0,0.0,0.0,-0.14277610043604835,-0.19522681908919995,-1.5690399253168097,-0.5753275082975818,-0.1030878242377581,-0.3418252172839778,-0.11820404861013205 
 12/19  21:45:00,24.123306754729075,24.0,23.942886884312273,24.0,24.014456790240686,24.0,24.183193051776964,24.0,23.761000158648198,24.0,24.214646020054573,24.0,23.422744461396878,24.0,0.0,0.0,-0.15751769893697212,-0.2091636952570315,-1.5880719700018096,-0.5997657593789315,-0.11658704614676582,-0.37378332917172086,-0.13446455836812293 
 12/19  22:00:00,24.066734115681463,24.0,23.89232335098014,24.0,23.96426400009552,24.0,24.135658038698768,24.0,23.68776625311433,24.0,24.167797580880546,24.0,23.321074376753916,24.0,0.0,0.0,-0.17253250548277374,-0.22365683284074647,-1.6073991266498122,-0.6242249599422898,-0.1303012938889155,-0.40504267173737607,-0.15108908810739557 
 12/19  22:15:00,24.006356710856643,24.0,23.838908634774654,24.0,23.911677096893644,24.0,24.084339476926115,24.0,23.611413444015064,24.0,24.117341413958293,24.0,23.215124677684102,24.0,0.0,0.0,-0.18916836990280653,-0.23907578357386722,-1.629108056958028,-0.6510649493152609,-0.1456321049076642,-0.4398496534338978,-0.16928971944600876 
 12/19  22:30:00,23.941918309297662,24.0,23.782525998052428,24.0,23.85781775215094,24.0,24.029317889107055,24.0,23.530863439403266,24.0,24.06338625872659,24.0,23.10203146328084,24.0,0.0,0.0,-0.2064541703677527,-0.25485887719036104,-1.6515633906714549,-0.6787608067118376,-0.16148672596332062,-0.4759423985965557,-0.18829254114733346 
 12/19  22:45:00,23.8762192931765,24.0,23.724090079229615,24.0,23.80332434263266,24.0,23.972245830290646,24.0,23.447018155062036,24.0,24.00691921877791,24.0,22.98317772278302,24.0,0.0,0.0,-0.2241241921941987,-0.2709010842017488,-1.6748263532025491,-0.7074750637140241,-0.17799726230798937,-0.5134782743403261,-0.20767566113278726 
 12/19  23:00:00,23.81022789341505,24.0,23.664301058701113,24.0,23.747995959465257,24.0,23.914622042384526,24.0,23.360854607116252,24.0,23.949985801379867,24.0,22.860715463314847,24.0,0.0,0.0,-0.24231214868358417,-0.2873740016517871,-1.6986140709918092,-0.737011320844808,-0.19484218501024542,-0.5520574551940518,-0.2274371887525553 
 12/19  23:15:00,23.74624013859352,24.0,23.605884592977326,24.0,23.692476342552254,24.0,23.859901839355842,24.0,23.27728818780622,24.0,23.89603238594953,24.0,22.745633923216626,24.0,0.0,0.0,-0.2592396899470298,-0.30348788263524196,-1.7203041894457225,-0.7636158339056063,-0.21021909813820702,-0.584238019173386,-0.2458994768002234 
