Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/18  00:15:00,22.27518206200196,24.0,22.33454803741844,24.0,22.482692351094727,24.0,22.40281256427433,24.0,21.956882021415467,24.0,22.46000204362614,24.0,21.53058094803835,24.0,0.0,0.0,-0.6646125013299176,-0.752867527740326,-2.3419873781983322,-1.1669246120449457,-0.5076933257021563,-0.8855740997893787,-0.5970694755673748 
 03/18  00:30:00,22.26778779144465,24.0,22.329059320286753,24.0,22.463354258976285,24.0,22.402975610614423,24.0,21.952285107014532,24.0,22.45802724538503,24.0,21.553400078820143,24.0,0.0,0.0,-0.6645401924706843,-0.7579521231026471,-2.340583667677647,-1.1653555303938377,-0.5076724734453338,-0.8723199445364088,-0.5980089550839472 
 03/18  00:45:00,22.265513013898204,24.0,22.33074711791289,24.0,22.447624867880386,24.0,22.406991437150037,24.0,21.957331562174577,24.0,22.45953560209699,24.0,21.595136989360707,24.0,0.0,0.0,-0.6629162174387754,-0.762139000888485,-2.3382568085513302,-1.161795567224045,-0.5068357588941047,-0.8557717066521994,-0.5979909693482915 
 03/18  01:00:00,22.25453339401717,24.0,22.324805195649375,24.0,22.428116375160013,24.0,22.394398017126814,24.0,21.959417441681126,24.0,22.443932104766812,24.0,21.643524004530548,24.0,0.0,0.0,-0.6677782416962574,-0.7695017011419412,-2.348077815834291,-1.1624915668987192,-0.5152254947853419,-0.8381682538431988,-0.6037072259074671 
 03/18  01:15:00,22.23885308822985,24.0,22.31335506020421,24.0,22.40920846907386,24.0,22.37572347705196,24.0,21.95589759239939,24.0,22.422849520946247,24.0,21.679021852312534,24.0,0.0,0.0,-0.6709517301017556,-0.7743588386563904,-2.354436564215653,-1.1640490626512727,-0.521291384254057,-0.8317031794411683,-0.6079579384518246 
 03/18  01:30:00,22.23835547633293,24.0,22.315530679523103,24.0,22.403727969757245,24.0,22.3793099759326,24.0,21.957846852604362,24.0,22.42515149428111,24.0,21.701014421652992,24.0,0.0,0.0,-0.6654484285635608,-0.7730029020073025,-2.3466344458548254,-1.1602954539644006,-0.5166712866911298,-0.8262415092446573,-0.6039812405523085 
 03/18  01:45:00,22.247275372776592,24.0,22.32619366655747,24.0,22.40784017761017,24.0,22.391639951895453,24.0,21.966194222586108,24.0,22.436057564840713,24.0,21.71831332382243,24.0,0.0,0.0,-0.6636187815169249,-0.7724649747752835,-2.344796877359249,-1.1579453936391075,-0.5160057932392667,-0.8212004403470813,-0.6026883774951023 
 03/18  02:00:00,22.25490646846977,24.0,22.335932987799893,24.0,22.412716338578804,24.0,22.39802522428775,24.0,21.975191603598347,24.0,22.440556421800512,24.0,21.73347396302191,24.0,0.0,0.0,-0.6621018691950737,-0.7722235527492746,-2.3446181929241128,-1.1564891109244462,-0.5164322163712002,-0.8181078914445491,-0.60188622828417 
 03/18  02:15:00,22.251615242564316,24.0,22.33626552435401,24.0,22.41067921007504,24.0,22.39018779170245,24.0,21.97413857334189,24.0,22.430958991388536,24.0,21.734167017514576,24.0,0.0,0.0,-0.6645367425864632,-0.774598785388517,-2.350760437627707,-1.1607682341209569,-0.5212200436921098,-0.8241245536781592,-0.6054083885873028 
 03/18  02:30:00,22.236895446576533,24.0,22.32614287660442,24.0,22.400059993631928,24.0,22.37098487030583,24.0,21.95921238023462,24.0,22.41065349046087,24.0,21.713916819472313,24.0,0.0,0.0,-0.6692260828522401,-0.7789555743744864,-2.359931004192624,-1.1687751083977742,-0.5280287755161851,-0.8352389102079669,-0.6111314564599587 
 03/18  02:45:00,22.214061829629394,24.0,22.308250307009967,24.0,22.382433880870447,24.0,22.34537027715014,24.0,21.932458961518755,24.0,22.38455324742353,24.0,21.67464634235079,24.0,0.0,0.0,-0.6758392514658652,-0.7851000372311865,-2.3715648448638715,-1.1797841779173606,-0.537206801352488,-0.8508696001094375,-0.6189630961593033 
 03/18  03:00:00,22.185661103124584,24.0,22.28511774627371,24.0,22.359477375911695,24.0,22.315839148370483,24.0,21.897013848432195,24.0,22.35489332774857,24.0,21.621372050961604,24.0,0.0,0.0,-0.6837750158423858,-0.7926700283359897,-2.3847808848678187,-1.193397597293831,-0.5479206131117257,-0.8698131080301282,-0.6284138849514362 
 03/18  03:15:00,22.155774041862674,24.0,22.260700283034698,24.0,22.333259692602127,24.0,22.286365008324765,24.0,21.859042756615114,24.0,22.32533529881247,24.0,21.565558595917018,24.0,0.0,0.0,-0.6910767805961315,-0.8007289513315257,-2.3968686262663352,-1.2058647245322747,-0.5578626761620087,-0.8862822811434324,-0.6372013473759698 
 03/18  03:30:00,22.12475867598846,24.0,22.23565806120948,24.0,22.30411475682502,24.0,22.256825701916373,24.0,21.820282886123888,24.0,22.295655156305017,24.0,21.511662192619028,24.0,0.0,0.0,-0.6990133435806798,-0.8098031603299438,-2.4092991759440237,-1.219178511502067,-0.5680477177789112,-0.902741983298353,-0.646860136917706 
 03/18  03:45:00,22.091618303912366,24.0,22.209038654605852,24.0,22.27193630320929,24.0,22.22568501468083,24.0,21.779715516384368,24.0,22.264373022889096,24.0,21.458338574432183,24.0,0.0,0.0,-0.7074850467108252,-0.8196732732534346,-2.4224940894732674,-1.2332956036656728,-0.5788314258298844,-0.9197810524137531,-0.6570042793436901 
 03/18  04:00:00,22.056111193292466,24.0,22.18032622049676,24.0,22.23717059410346,24.0,22.192527509056735,24.0,21.736591115119356,24.0,22.23114182719255,24.0,21.40353808812026,24.0,0.0,0.0,-0.7164763027556187,-0.8301515870220945,-2.4363208966787813,-1.2481086896588067,-0.590132817422853,-0.9378685799209817,-0.6677677475537313 
 03/18  04:15:00,22.01891643016543,24.0,22.149830806257015,24.0,22.20069645767632,24.0,22.158063092685367,24.0,21.691270307824304,24.0,22.1966790975639,24.0,21.34694288659231,24.0,0.0,0.0,-0.7258758071840985,-0.8410164870160793,-2.450531008914866,-1.2634408303033935,-0.6017455514610957,-0.9563846283127856,-0.6788980091983589 
 03/18  04:30:00,21.98089079443404,24.0,22.118178707324972,24.0,22.163367300477567,24.0,22.12309031256433,24.0,21.64465754452907,24.0,22.161748048807446,24.0,21.288887559017265,24.0,0.0,0.0,-0.735552623112262,-0.852075919824757,-2.4649259927638543,-1.2790690858924294,-0.6135011135827027,-0.9753885973887478,-0.6902227673934115 
 03/18  04:45:00,21.943027560774603,24.0,22.085572063339043,24.0,22.125649326966222,24.0,22.088452337346993,24.0,21.597956755178217,24.0,22.12712411194603,24.0,21.230149534501823,24.0,0.0,0.0,-0.7455797919049487,-0.863265366572036,-2.479099371660992,-1.2953174317169536,-0.6251011689260858,-0.9956620365275863,-0.7013927457312427 
 03/18  05:00:00,21.905269518828934,24.0,22.052669152534346,24.0,22.088088501825354,24.0,22.05388865000479,24.0,21.551086178960624,24.0,22.09255626216558,24.0,21.17142503427779,24.0,0.0,0.0,-0.7555317088921703,-0.8743378660896325,-2.493440240559932,-1.3120684281808614,-0.6368071970188267,-1.0147363433127083,-0.712691135090151 
 03/18  05:15:00,21.86872257110182,24.0,22.020850932920904,24.0,22.051505747950632,24.0,22.020752077495985,24.0,21.506192651447854,24.0,22.059370531742857,24.0,21.115766545590766,24.0,0.0,0.0,-0.7647750936314912,-0.8849234042418888,-2.506639278065192,-1.3272070799980866,-0.6477485736070361,-1.0317507966667214,-0.7231964701992438 
 03/18  05:30:00,21.832956296875974,24.0,21.99068261138765,24.0,22.016126731533475,24.0,21.988470186217885,24.0,21.463026515290565,24.0,22.02700929708432,24.0,21.063875333007747,24.0,0.0,0.0,-0.7735785941029653,-0.8952205844944449,-2.5198977916766183,-1.3423324863698534,-0.6586855039820982,-1.0479185429995306,-0.7337767864172486 
 03/18  05:45:00,21.797598184572113,24.0,21.96115423340772,24.0,21.981227104756695,24.0,21.95654141725315,24.0,21.42079323793017,24.0,21.99495697257789,24.0,21.014477784561098,24.0,0.0,0.0,-0.7824722067599381,-0.9055431495654936,-2.5331257286891558,-1.3571490140980238,-0.6694820505605485,-1.0635850997215353,-0.7441888341428142 
 03/18  06:00:00,21.762101477729217,24.0,21.931290344469236,24.0,21.946016643491056,24.0,21.924398195856472,24.0,21.378570138110433,24.0,21.962655384605533,24.0,20.965864504852007,24.0,0.0,0.0,-0.7914947276114965,-0.9160034815842326,-2.547090685940596,-1.3720921053363735,-0.6804033888812678,-1.0791653090642077,-0.7548448029234548 
 03/18  06:15:00,21.72853049703441,24.0,21.90313256286336,24.0,21.911161411482883,24.0,21.89477505356531,24.0,21.33915156531742,24.0,21.93274505644314,24.0,20.923039501003505,24.0,0.0,0.0,-0.7992467089471573,-0.9260417770125067,-2.5591944411372527,-1.3848000415599495,-0.689953980519093,-1.0906605859518008,-0.7655911623073032 
 03/18  06:30:00,21.696956099944305,24.0,21.877133425364974,24.0,21.876742211145796,24.0,21.867548572361137,24.0,21.303036532718604,24.0,21.905072313523487,24.0,20.887349557756483,24.0,0.0,0.0,-0.806606471914013,-0.936040267965719,-2.570652016335032,-1.3968109370942412,-0.6990083823510596,-1.1006473022780037,-0.7759019709432443 
 03/18  06:45:00,21.67189123247218,24.0,21.85811595026065,24.0,21.845264689004328,24.0,21.847381787637126,24.0,21.279019355625046,24.0,21.88401569234654,24.0,20.874628924964156,24.0,0.0,506.5146562220916,-0.8103008798754463,-0.9444561047576182,-2.5774254180622806,-1.4013275261896991,-0.7047268944993187,-1.0977517655799829,-0.7826810360884606 
 03/18  07:00:00,21.656907501625064,24.0,21.849900281071168,24.0,21.819877774026626,24.0,21.83728717974879,24.0,21.27347430422906,24.0,21.87241348810739,24.0,20.895033369477442,24.0,0.0,1296.1920677599983,-0.8109062142637763,-0.9508490081547374,-2.5801726699461285,-1.39976882350853,-0.7075305494530428,-1.0852697683162191,-0.7862510032921567 
 03/18  07:15:00,21.656571856902204,23.999999999999993,23.460122333626973,23.999999999999993,23.870295249644307,23.999999999999993,21.838447135490423,23.999999999999993,21.286056420163387,23.999999999999993,21.871995430563523,23.999999999999993,21.452716377892173,23.999999999999993,2247.0103889970583,2364.857524518405,-0.5315726906490909,-0.6327826616608827,-2.5793903719917,-1.3931769833474195,-0.7076351763027041,-0.9641637229941532,-0.7860279122278819 
 03/18  07:30:00,21.66881168898699,24.000000000000004,23.90431833414076,24.000000000000004,23.977910004160233,24.000000000000004,21.85079810128773,24.000000000000004,21.313182799441307,24.000000000000004,21.882570935642487,24.000000000000004,21.743325633867094,24.000000000000004,2592.164470516711,3682.606319007567,-0.41598885904968125,-0.582374241759252,-2.572085298044308,-1.3788055403666273,-0.7032301773077758,-0.8822987057557388,-0.7802678041847763 
 03/18  07:45:00,22.292973748602538,24.0,23.99720217613605,24.0,23.995178383742683,24.0,21.877185628780495,24.0,21.35959478822954,24.0,22.234978457350717,24.0,22.035578970451418,24.0,2590.0841971641235,4555.28212594225,-0.37615060184180105,-0.561413618627642,-2.5584563490962124,-1.357556844979227,-0.6390344176341187,-0.8102294029398929,-0.6685860760908506 
 03/18  08:00:00,22.97696199467549,24.0,23.997990671765734,24.0,23.996412335453222,24.0,21.938274262022215,24.0,21.465333710585718,24.0,22.609625854918892,24.0,22.52285207508585,24.0,2622.696017745146,5460.7837034788945,-0.3474686817214594,-0.5428625208457154,-2.531513294487807,-1.318227734435312,-0.5618482782358,-0.6936318623490382,-0.5283093072188583 
 03/18  08:15:00,23.08785618683519,24.000000000000004,23.409407019471473,24.000000000000004,23.56340093403035,24.000000000000004,23.24762154984121,24.000000000000004,22.149978954486038,24.000000000000004,22.69837135857742,24.000000000000004,22.72608071400499,24.000000000000004,5.769576167586913,6379.197344073605,-0.4322227459485877,-0.6012703315523131,-2.2377359912523263,-1.1520356332476074,-0.5258250552875466,-0.6031730437833814,-0.477318414815591 
 03/18  08:30:00,23.271510158953,24.0,23.200259575425747,24.0,23.46474142973223,24.0,23.72910010781061,24.0,22.549289588964346,24.0,22.832391948334006,24.0,23.001536427977513,24.0,17.275568823011305,7303.341729992267,-0.45173386996692105,-0.6013440684864737,-2.0834137885114705,-1.0237947021932357,-0.48110413353174264,-0.4962452308201743,-0.41439634045828655 
 03/18  08:45:00,23.455981197540012,24.0,23.121257293873096,24.0,23.465218198008827,24.0,23.95570652298079,24.0,22.905920043126414,24.0,22.970522708030707,24.0,23.30193388208881,24.0,42.739595515945254,7964.548958388315,-0.44047869042030735,-0.5763968841533698,-1.9972084494972715,-0.9097821806264997,-0.43336977784607167,-0.3822218233340187,-0.34875415544100163 
 03/18  09:00:00,23.810791693932195,24.0,22.963604556517,24.0,23.46958995522843,24.0,23.998459655705553,24.0,23.64572709262464,24.0,23.22385310500313,24.0,23.891795789774285,24.0,184.14024505549528,8606.453610032926,-0.4353112894276339,-0.5453875605918086,-1.944580485052191,-0.7174989645000246,-0.3592914920214029,-0.2104108984463404,-0.24339206443347294 
 03/18  09:15:00,23.93289676917287,24.0,23.913788219999983,24.0,23.94941938291775,24.0,24.000104293128473,24.0,23.84574806294842,24.0,23.327429150981402,24.0,23.978388940666857,24.0,3962.12002309895,9220.184382418494,-0.24081674229014371,-0.4245307930133492,-1.9014288445885594,-0.6151228843799637,-0.3113387763699542,-0.12045020044002026,-0.18101713909623662 
 03/18  09:30:00,23.999562004394285,24.0,23.987817892856135,24.0,23.992161953926974,24.0,24.000127904003346,24.0,23.99981065045478,24.0,23.462744983913037,24.0,23.9988374270432,24.0,4930.643175937824,9803.377163031902,-0.2003636994118281,-0.37772005483317456,-1.8551504491783275,-0.5189649062801797,-0.2539602087006676,-0.04763851402463539,-0.12783296024593244 
 03/18  09:45:00,23.999498182545647,24.0,23.994820478255974,24.0,23.99593563406818,24.0,24.00042486529952,24.0,23.99959235568948,24.0,23.600319160740128,24.0,23.99881130544088,24.0,5597.164652353471,10191.567690119064,-0.1567140542076303,-0.3313564406877169,-1.8065916526862835,-0.4509425595119491,-0.1970624001443829,0.024501515632776676,-0.0871891890440347 
