Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/19  16:00:00,23.678448611388966,26.0,25.8105252832045,26.0,23.998504056674527,24.0,25.89525389334425,26.0,24.999853840053458,25.0,23.999888698051908,24.0,24.05080767947569,25.0,3020.9565311621473,4580.900795090746,0.09146784830976303,-0.4218397778439001,-1.577474230228658,-0.49474724451835583,-0.16326899795949784,-0.3497861467827704,-0.4375186186812548 
 03/19  16:15:00,22.712626283347355,23.0,24.32665326566182,25.0,23.890867973266076,24.0,24.712999513921822,26.0,24.51140948016633,25.0,23.703745571798613,24.0,23.999735099906125,24.0,2639.8859894409843,3730.4838150138457,-0.16736382342524828,-0.46427387846548374,-1.8400469877528207,-0.5986038810396658,-0.2328358791870743,-0.3699061469465298,-0.6103917641614423 
 03/19  16:30:00,22.857430865619666,23.0,23.756551472898693,25.0,23.71127663769666,24.0,23.73606279884843,26.0,23.859227956278847,25.0,23.357332502980128,24.0,23.99925570959534,24.0,1489.2256555993329,2952.740411060592,-0.29220336097846644,-0.5076686014935371,-2.0822711192556413,-0.741935399758985,-0.3139127890066261,-0.39037364849699857,-0.6145577593048774 
 03/19  16:45:00,22.968295942317003,23.0,23.80406466015833,25.0,23.65320979820608,24.0,23.728959362966123,26.0,23.756197573747606,26.0,23.323076433431503,25.0,23.998609091064665,24.0,1368.7198943128928,2329.1073088278577,-0.3035098729588399,-0.5313102271502778,-2.1083580276604854,-0.7911196230531221,-0.3327173525027931,-0.4132655097924244,-0.6075358969747038 
 03/19  17:00:00,22.980501468744123,23.0,23.701083465018712,25.0,23.54939601756962,24.0,23.616695149165267,26.0,23.556078795657157,25.0,23.24341388485757,24.0,23.998005876938045,24.0,1212.328212532172,1771.1471804648247,-0.33473298855341926,-0.5608141816855752,-2.1523067227371264,-0.8545361512741274,-0.35941970742880025,-0.4369970685860508,-0.6161524918250166 
 03/19  17:15:00,22.926685875666358,23.0,23.505283540136745,25.0,23.46987674375444,24.0,23.40263426440699,26.0,23.366825227074884,25.0,23.15443577128601,24.0,23.998927692413815,24.0,1153.4075117206962,1284.007549317749,-0.37787914102330034,-0.5841930071401427,-2.2088217900741784,-0.9061966857676828,-0.3840915326931278,-0.44552917998158786,-0.6340498147936598 
 03/19  17:30:00,22.85845582071072,26.0,23.21617169055152,26.0,23.318415382286908,24.0,23.136674605288732,26.0,23.031498470752524,25.0,23.030451940523974,24.0,24.53730152412077,25.0,0.0,869.5058604774754,-0.43551384133291615,-0.6185419602427094,-2.2794950822611844,-0.9838756674966733,-0.4158127109602308,-0.35281695513098094,-0.6532960021884885 
 03/19  17:45:00,22.82498469555115,25.0,23.15443145414521,24.000000000000004,23.26919513070546,24.000000000000004,23.106174560123378,24.000000000000004,21.969674035989147,22.0,23.003214388621657,25.0,23.152105353270947,23.000000000000004,3767.009926098133,721.8329635240729,-0.45750999935064707,-0.6366885519868022,-2.299055254096151,-1.2148282511405317,-0.42793512959831764,-0.5995191482465174,-0.6665525481416984 
 03/19  18:00:00,22.882280636421058,26.0,23.197927753057677,26.0,23.269880140054685,24.0,23.193815992104597,26.0,22.424424939893257,25.0,23.087832518543138,24.0,24.37487986287907,25.0,0.0,0.0,-0.4115959097700995,-0.62350804395841,-2.223405956049743,-1.068853544528789,-0.375183590931864,-0.2565083283617596,-0.6204622995154916 
 03/19  18:15:00,22.887250239617014,26.0,23.17069862835904,25.0,23.231221209147943,24.000000000000004,22.97198319674941,23.000000000000004,22.560799812916713,24.000000000000004,23.098056070262487,25.0,24.90875732365436,26.0,22.996045529999552,0.0,-0.4235542564867281,-0.6366906198502345,-2.277657752006866,-1.054480730062523,-0.37840998917814106,-0.14251750360758217,-0.6257263123972071 
 03/19  18:30:00,22.87962859641417,26.0,23.12803443570714,26.0,23.180063457752205,24.0,22.96746966640182,26.0,22.66331746006904,25.0,23.093324409177253,24.0,25.023534947073024,25.0,560.2729214089682,0.0,-0.43684427272506376,-0.6502634413817402,-2.2886659188452483,-1.047253406715778,-0.38409578610434447,-0.10178156318154713,-0.6323371192515587 
 03/19  18:45:00,22.873186285184676,26.0,23.11351770310614,26.0,23.160555070558456,24.0,23.051983011660134,26.0,22.71313747549705,24.999999999999996,23.088327802452206,24.0,24.382618810854076,24.999999999999996,0.0,0.0,-0.4440885483657634,-0.657288030455219,-2.2792755743112934,-1.0483927921339313,-0.3890747422496837,-0.23130115340690047,-0.6377566334592645 
